playlist_id,playlist_owner,playlist,id,name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,key_confidence,mode_confidence,tempo_confidence,time_signature_confidence,end_of_fade_in,start_of_fade_out,mood
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,5YqdiryRmdAzYFlxo43hAJ,Missing Piece,0.0155,0.628,217408,0.877,0.00000597,0,0.113,-4.205,1,0.046,101.992,4,0.721,0.728,0.672,0.858,0.997,0.19569,206.26866,Happy
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,4YutJsNwBBInE8vemufpQ8,Girl Crush - Recorded at Metropolis Studios  London,0.658,0.468,243805,0.197,0,4,0.109,-11.727,1,0.033,144.212,3,0.249,0.768,0.661,0.032,1,0.1483,238.23672,Sad
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),0.021,0.672,182200,0.855,0,9,0.323,-3.764,1,0.0397,123.056,4,0.646,0.325,0.44,0.834,1,2.33361,182.2,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,18RdChpgvaAO7GXDjLks2B,Friends,0.198,0.747,178299,0.537,0.0000126,10,0.18,-5.76,1,0.0413,97.056,4,0.453,0.495,0.493,0.377,1,0.16245,171.99602,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,4nxgA1nvXvTkmsBY0vJV57,Road Less Traveled,0.0551,0.611,216267,0.886,0.0000011,0,0.247,-4.673,1,0.0343,112.988,4,0.27,0.427,0.5,0.881,1,0.19206,206.61116,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4wNIkl5XGiAACjFBlDWuSd,What A Man Gotta Do,0.00839,0.852,180645,0.698,0.00000103,9,0.0773,-7.206,1,0.0629,113.039,4,0.324,0.446,0.223,0.921,0.969,0.20971,172.1005,Happy
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,3yvHcaY61FpeSiLiHiIST4,Rule The World (feat. ILIRA),0.00974,0.717,170786,0.627,0,8,0.222,-8.198,1,0.0966,125.965,4,0.437,0.465,0.525,0.831,0.441,0,168.04861,Happy
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,6Tb41xQxfkhpuJOkaWNTMV,Don't Freak Out (feat. iann dior  Tyson Ritter & Travis Barker),0.204,0.632,156000,0.644,0,8,0.0962,-2.526,1,0.0302,97.054,4,0.369,0.535,0.566,0,0.988,0.06975,153.41425,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,1ZMiCix7XSAbfAJlEZWMCp,Falling,0.839,0.567,240133,0.267,0.00000146,4,0.089,-6.502,1,0.0299,110.011,4,0.0592,0.605,0.676,0.02,0.936,2.59483,217.99474,Sad
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,3WM935x8fQpvSskUP1LHPB,I Still Need You,0.0686,0.768,178385,0.647,0.000712,7,0.114,-6.978,1,0.0482,121.014,4,0.0645,0.672,0.636,0.751,1,0.33583,172.29205,Chill
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,3dJSC3yIV69Afxvme5qf5d,Drifty,0.862,0.397,237405,0.188,0.000615,8,0.126,-12.851,0,0.0364,184.057,3,0.35,0.458,0.613,0.262,0.829,0.09293,230.32454,Sad
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,2bVeUlOC5JjTpkQXuUUoYm,GIVE HEAVEN SOME HELL,0.0525,0.639,217802,0.843,0,11,0.0854,-4.975,1,0.0362,126.047,4,0.528,0.493,0.536,0.952,0.919,0.16916,196.43501,Energetic
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,0.487,0.691,191467,0.823,0,2,0.134,-4.197,1,0.0623,123.935,4,0.87,0.467,0.555,0.523,0.984,3.47719,188.02939,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,1nYzjrdVQ8RpF93M0jPFW7,Remember That Night?,0.585,0.679,227186,0.61,0.0000951,7,0.156,-10.936,0,0.0305,123.978,4,0.554,0.233,0.576,0.777,0.926,0.19152,223.91002,Angry
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,1AIlY4mVcOY34SNA4CTVbC,Back Then  Right Now,0.0142,0.582,182067,0.724,0,5,0.0484,-3.21,1,0.0319,76.986,4,0.495,0.277,0.328,0.253,0.991,0.24367,179.0839,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,7jqXDgGWkV4w2ctdb2g59o,At Least I Had Fun,0.198,0.794,170614,0.706,0,5,0.0536,-6.066,0,0.0382,116.032,4,0.908,0.297,0.447,0.912,1,0.06961,166.8702,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,0TK2YIli7K1leLovkQiNik,Señorita,0.037,0.759,190960,0.54,0,9,0.0945,-6.039,0,0.0287,116.947,4,0.75,0.445,0.526,0.673,1,0.18331,188.34866,Happy
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,4ih3Y0t86lfK8m8pTgEx4I,BETTER OFF DEAD,0.151,0.684,155674,0.672,0,10,0.116,-5.762,0,0.0341,93.965,4,0.381,0.454,0.603,0.643,1,0.20231,152.01524,Sad
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,61Hn9ssQkVEWq4ZmPwHyzd,Oh  Miles,0.176,0.641,333871,0.726,0.794,2,0.0972,-6.921,1,0.0381,124.012,4,0.0416,0.452,0.53,0.274,0.997,3.34367,313.87573,Chill
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,763ynRN90zLEp9hrNNINjl,Lease On Life,0.0593,0.704,168163,0.701,0,2,0.126,-5.44,1,0.0596,88.016,4,0.606,0.289,0.602,0.365,1,0.24376,163.85161,Happy
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,71H8k9qe7DersxR6KyhUnI,Okay,0.0463,0.513,151312,0.836,0,2,0.128,-3.781,1,0.0579,124.964,4,0.304,0.49,0.659,0.84,1,0,147.3132,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),0.0018,0.717,160657,0.671,0.00000254,0,0.0921,-5.077,0,0.0337,110.054,4,0.699,0.228,0.437,0.404,0.925,2.06077,156.9727,Happy
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,4cGqn0E8JCSY9gQllQj4Mf,Let Somebody Go,0.193,0.592,241595,0.342,0.00245,0,0.11,-8.93,1,0.0339,130.953,4,0.155,0.752,0.712,0.484,0.914,0,229.49442,Sad
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,5ajjAnNRh8bxFvaVHzpPjh,Reckless,0.807,0.386,203385,0.426,0,3,0.14,-6.642,1,0.0363,180.104,3,0.261,0.724,0.757,0.076,0.998,0.22054,196.01704,Angry
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,45h4w81P5iJJTSeR0jJUQ8,She,0.755,0.479,213612,0.154,0.0261,2,0.11,-15.051,1,0.0369,92.457,4,0.232,0.779,0.746,0.095,0.997,0,205.59528,Sad
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,4P92FrvmYQSAfOpp4cpFEi,Simple,0.0848,0.375,185200,0.889,0,3,0.136,-3.704,1,0.0991,199.669,4,0.881,0.326,0.39,0.284,1,0.14499,181.09242,Energetic
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,2UbVnbE5FH6008mAm6Mmgw,Run,0.326,0.682,169011,0.72,0,11,0.148,-8.173,0,0.0381,117.003,4,0.673,0.47,0.559,0.875,1,0.222,163.06213,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,0.298,0.664,170640,0.316,0.00000203,5,0.0812,-10.345,1,0.519,92.875,4,0.541,0.686,0.549,0.398,0.965,0.32254,164.84425,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,3jlFMDKI3hjKvqzXry1Yq1,Oasis,0.0065,0.367,202247,0.63,0.81,10,0.112,-7.846,1,0.0592,177.971,4,0.0636,0.245,0.299,0.098,0.983,0,183.33896,Chill
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4Gcv5SsxnQWpmOnUI19EJk,All You Need To Know (feat. Calle Lehmann),0.00968,0.513,238459,0.788,0,0,0.11,-4.629,1,0.0364,139.987,4,0.234,0.499,0.621,0.696,0.928,3.70939,230.09235,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,30MM5jWpUmOxtTNd9Ey5LZ,Unforgettable,0.0303,0.661,157080,0.75,0.000132,7,0.0849,-5.497,1,0.0314,130.077,4,0.828,0.676,0.74,0.614,1,0.22635,154.12825,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,6Q3K9gVUZRMZqZKrXovbM2,I'll Wait,0.144,0.611,215361,0.651,0.000017,1,0.105,-6.973,1,0.0589,122.983,4,0.351,0.293,0.531,0.715,0.923,0.2317,210.37859,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),0.0912,0.798,219947,0.675,0,6,0.0894,-5.041,1,0.0442,101.956,4,0.842,0.619,0.634,0.615,1,0.16281,215.89333,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,2hBkoDhuGk2AtSCprEFDFP,Manila,0.234,0.678,144621,0.735,0,7,0.423,-5.996,1,0.0617,150.091,4,0.71,0.201,0.426,0.068,1,0.26671,141.2644,Happy
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,1SOClUWhOi8vHZYMz3GluK,Infinity,0.148,0.671,237720,0.673,0.0000529,11,0.304,-6.941,0,0.0444,121.963,4,0.494,0.554,0.589,0.622,1,0.13351,223.9971,Angry
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4UxATpWvXewD5EZUW01EeQ,Thelma + Louise,0.0146,0.766,137477,0.83,0,9,0.035,-3.335,1,0.1,121.948,4,0.756,0,0,0.846,0.657,2.2117,135.13432,Happy
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,10nyNJ6zNy2YVYLrcwLccB,No Surprises,0.0577,0.255,229120,0.393,0.00361,5,0.113,-10.654,1,0.0278,76.426,4,0.118,0.692,0.588,0.418,0.714,0.07946,221.65189,Sad
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,6olKv2HP3XgBpvVxAswowe,Bartender,0.0198,0.631,198267,0.937,0.00000738,11,0.327,-3.858,0,0.034,101.011,4,0.654,0.465,0.518,0.709,1,0.12195,192.87656,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,3053QmnOijQFGshvpAikky,One By One (feat. Elderbrook & Andhim),0.0142,0.625,180000,0.803,0.627,11,0.109,-8.556,0,0.0392,120.082,4,0.293,0.256,0.432,0.833,1,0,173.48209,Chill
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,2eFjKl5cyPPYElDByCh6Tb,First Time,0.0505,0.526,165779,0.667,0,9,0.321,-5.451,1,0.0437,155.085,4,0.43,0.514,0.563,0.063,0.901,0,161.70377,Sad
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,4CbrNGvwVjneG8Nk9YQqMR,A-O-K,0.125,0.731,173640,0.626,0,11,0.183,-6.919,1,0.0805,82.488,4,0.862,0.42,0.435,0.608,1,0.17415,166.5161,Happy
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,5X73AYzzEE5Di0JwcQKt9N,Bigger Than,0.151,0.421,208013,0.669,0,4,0.635,-4.724,1,0.127,175.788,4,0.326,0.086,0.332,0.299,0.981,1.02667,200.11537,Happy
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,1TwLKNsCnhi1HxbIi4bAW0,House Party,0.113,0.747,190240,0.861,0,8,0.026,-5.251,1,0.0514,103.966,4,0.859,0.507,0.539,0.725,1,0.20871,184.26195,Energetic
37i9dQZF1DXdPec7aLTmlC,Spotify,Happy Hits!,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,0.0232,0.461,261154,0.834,0.0000114,2,0.14,-4.868,1,0.0989,135.007,4,0.471,0.538,0.645,0.886,0.979,0,251.56499,Happy
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,0ct6r3EGTcMLPtrXHDvVjc,The Nights,0.0166,0.527,176658,0.835,0,6,0.249,-5.298,1,0.0433,125.983,4,0.654,0.583,0.619,0.735,0.67,2.40907,169.57533,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,47G7kRIpFDQtgLxc3r0g5k,You Know That Feel Off Of Me,0.131,0.788,218155,0.539,0,11,0.19,-9.538,0,0.0376,115.042,4,0.431,0.543,0.583,0.511,1,0,213.3101,Chill
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,61KpQadow081I2AsbeLcsb,deja vu,0.593,0.439,215508,0.61,0.0000107,9,0.341,-7.236,1,0.116,181.088,4,0.172,0.132,0.292,0.166,0.761,0.22059,209.53107,Angry
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,2uaiyLKnYvazyfR0Ky3Kbk,Let Me Down Slowly,0.733,0.649,169181,0.548,0,1,0.136,-5.692,0,0.0318,150.036,4,0.506,0.807,0.725,0.48,0.983,0,164.71075,Sad
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,01CnYyPXMFRzOFVQBU8WMb,This One's for the Girls,0.0626,0.613,243160,0.801,0.0000115,8,0.124,-4.431,1,0.0354,126.966,4,0.609,0.798,0.75,1,0.943,0.24381,233.95265,Energetic
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,7pDdE5FLqcNCvjxzRzm80r,Breathe (feat. kaspara),0.0546,0.753,175082,0.749,0.00000439,6,0.166,-5.214,1,0.0314,121.988,4,0.589,0.814,0.742,0.943,1,0,171.49098,Happy
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,0.136,0.464,183956,0.417,0.022,0,0.0974,-9.345,0,0.0256,67.528,4,0.479,0.545,0.533,0.097,1,0.23855,174.09161,Sad
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,5NfJGBAL9mgFPRQxKJmiX2,Miss Me More,0.014,0.643,192840,0.72,0,2,0.0834,-7.146,1,0.0527,96.028,4,0.491,0.538,0.449,0.658,1,0.20322,184.4535,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,7ySh518m4iC0CbOevgSwiq,Never Enough,0.235,0.724,272250,0.376,0.843,7,0.111,-13.95,0,0.0331,113.993,4,0.115,0.522,0.439,0.911,1,0.38336,253.93343,Chill
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,1BPBwKueIEMnUcbbs2te7B,NUMB,0.0575,0.682,112500,0.598,0,8,0.299,-5.694,1,0.264,103.791,4,0.823,0.599,0.621,0.64,1,0.20381,112.5,Sad
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,55Am8neGJkdj2ADaM3aw5H,Train Wreck,0.701,0.311,208827,0.485,0,6,0.0726,-5.726,0,0.0365,77.355,4,0.225,0.625,0.604,0.126,1,0.10404,199.90639,Angry
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,55S2PQgSMYAhgoTCcGCDfw,Youngblood,0.0169,0.596,203418,0.854,0,7,0.124,-5.114,0,0.463,120.274,4,0.152,0.278,0.317,0.656,0.977,0.238,200.55075,Energetic
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,0t0ODvxpVPS2dcGGTgsnq9,Found It in You,0.128,0.392,194766,0.785,0,5,0.0814,-5.815,0,0.0646,79.45,4,0.585,0,0.277,0.065,1,0.30186,188.88272,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,1JdScfytE2eaLeVJ7a7KUQ,High Tide,0.0239,0.563,197151,0.611,0.469,7,0.117,-8.436,0,0.0292,118.941,4,0.105,0.784,0.63,0.743,1,0,190.24689,Chill
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,3TDIrNpqBTHx4ePEBh6zyR,ojitos caramelo,0.894,0.63,147761,0.295,0,11,0.243,-9.952,1,0.391,64.655,4,0.502,0.566,0.599,0.119,0.944,0,142.80272,Sad
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,2DyCLtTrd9f2DRRDq1ngJx,Sorry,0.912,0.447,220541,0.257,0,5,0.117,-9.172,0,0.0394,136.87,1,0.32,0.304,0.519,0.02,0.574,6.83828,213.15918,Sad
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,0cV4xwUA4ue2deqq4CZFko,I Don't Want This Night To End,0.0275,0.616,219973,0.728,0,9,0.228,-4.02,0,0.0278,111.934,4,0.375,0.212,0.411,0.976,1,0.16231,209.26404,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,0DuWDLjriRPjDRoPgaCslY,Love In The Dark,0.536,0.495,285935,0.323,0,9,0.109,-6.901,0,0.0275,109.731,4,0.14,0.586,0.656,0.137,0.831,0.19193,273.15375,Angry
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,62bxIf35DGi5hAEJMcBAGJ,Wild Skies,0.685,0.611,204362,0.628,0.0955,8,0.0788,-10.614,1,0.0317,98.011,4,0.335,0.524,0.569,0.496,1,0.09864,195.11728,Chill
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,5Apm1AC2iO9thO32d5bA8y,Learn To Love Me (feat. Ryan Tedder),0.369,0.579,178560,0.704,0,6,0.27,-6.209,0,0.0305,124.978,4,0.164,0.153,0.368,0.52,0.935,0,174.05098,Happy
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,0MWiSBKm8Avs8iDIxcertp,Kiss My (Uh Oh),0.0151,0.638,176800,0.878,0.000223,5,0.308,-3.639,0,0.0484,103.948,4,0.481,0.679,0.637,0.891,0.906,0.19737,170.1268,Energetic
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,1LtiNpTzzSX8qcvlPFLmeR,Nothing's Better,0.0724,0.8,193145,0.515,0,9,0.355,-5.431,1,0.0351,110.018,4,0.949,0.18,0.358,0.796,0.991,0.23197,190.27592,Energetic
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,5SlU0Yhi51jobhEiGE4xDv,2 soon,0.146,0.517,206512,0.663,0,6,0.322,-6.688,0,0.0375,174.032,4,0.146,0,0.147,0.095,1,3.30884,200.0167,Sad
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,1LzNfuep1bnAUR9skqdHCK,Fade Into You,0.245,0.42,295600,0.33,0.000679,9,0.0677,-13.925,1,0.0275,157.143,3,0.175,0.831,0.538,0.479,1,0.42381,279.80627,Sad
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,1TQXIltqoZ5XXyfCbAeSQQ,Dancing With Your Ghost,0.768,0.629,197732,0.328,0.000025,11,0.103,-8.284,1,0.029,74.953,4,0.389,0.5,0.569,0.423,0.808,0.08077,187.52435,Angry
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,5AUyPXjDQ0m2BdFDWrhpPz,Coastin',0.0689,0.68,195000,0.728,0.758,1,0.201,-7.125,0,0.0265,99.988,4,0.534,0.713,0.776,0.729,1,0,191.07701,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,4BLiRJdtn8jwUVtvbHIv2T,Throw It Back (feat. Keith Urban),0.0586,0.79,188936,0.73,0,0,0.0878,-4.98,1,0.0926,93.985,4,0.513,0.906,0.69,0.221,1,0.6385,184.1981,Energetic
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,2RttW7RAu5nOAfq6YFvApB,Happier,0.536,0.522,207520,0.385,0,0,0.135,-7.355,1,0.0288,89.792,4,0.236,0.356,0.5,0.329,0.983,0.09751,197.53215,Sad
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,2mXsZsJBThTaJXbNcg5QD4,Mama's Broken Heart,0.278,0.768,177773,0.809,0,4,0.139,-4.204,0,0.0616,111.989,4,0.748,0.46,0.416,0.941,0.5,0.44653,165.30286,Energetic
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,2GyA33q5rti5IxkMQemRDH,I Know What You Did Last Summer,0.102,0.687,223853,0.761,0,9,0.147,-4.582,0,0.0876,113.939,4,0.743,0.417,0.382,0.72,1,0.31293,217.42004,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,0DkDdziZQNIyJ0EWVLi5f6,Sweet Disposition - Vijay & Sofia Edit,0.75,0.729,208887,0.663,0.625,7,0.109,-10.817,1,0.0497,120.028,4,0.318,0.6,0.596,0.587,1,0,201.63048,Chill
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,4IhKLu7Vk3j2TLmnFPl6To,Water Fountain,0.388,0.723,218893,0.504,0.000074,8,0.087,-5.572,1,0.0392,133.975,4,0.551,0.53,0.601,0.813,0.987,0,203.95247,Angry
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,5Ga9HA1RoegXoq4TGolIi9,I Wish I Never Met You,0.281,0.82,211744,0.494,0.0358,1,0.154,-9.151,1,0.0309,109.956,4,0.909,0.665,0.753,0.668,1,0.53977,207.87083,Sad
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,4SVuJDPtk2kJl3ULqO5nvF,Alone,0.0888,0.614,184413,0.751,0,11,0.333,-6.596,1,0.0565,83.984,4,0.534,0.51,0.554,0.331,1,0.06385,176.59357,Sad
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,2bV4NwncWMnVvcWyU2yxwB,hole in the bottle (with Shania Twain),0.106,0.565,156276,0.837,0,4,0.37,-4.607,1,0.119,105.067,4,0.775,0.796,0.555,0.644,0.97,0.14449,142.44281,Energetic
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,4YMApzzqCO31TPxPvgdHhh,Way Too Long,0.024,0.555,150262,0.728,0.00000235,2,0.169,-3.54,0,0.0644,63.458,4,0.723,0.505,0.42,0.052,1,0,146.6282,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,1bRoG7iTZOaZ25oAebXueO,I Think About,0.351,0.592,227000,0.636,0.444,3,0.22,-8.264,1,0.0495,112.982,4,0.156,0.529,0.682,0.773,0.683,0.24989,217.29814,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,3wimPgsJv0hEgP5A3sQ7Ag,I'm Gonna Getcha Good,0.0441,0.723,269400,0.789,0,1,0.0612,-4.813,1,0.0302,124.013,4,0.946,0.481,0.55,0.962,0.983,0,267.2907,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,2f0pn9DkEJwAzXApnFh5cr,Someone To You,0.00517,0.52,219801,0.903,0,2,0.254,-5.497,1,0.042,74.988,4,0.652,0.309,0.422,0.186,1,2.01433,207.66766,Angry
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,4L02unXGhakMU3dyqZE3b7,Scorpio Season,0.171,0.492,185213,0.533,0.0000262,3,0.109,-7.513,1,0.058,73.624,4,0.183,0.724,0.688,0.28,0.967,0.30789,177.3366,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,6xsEAm6w9oMQYYg3jkEkMT,Bad Blood,0.0294,0.654,200107,0.655,0,11,0.139,-7.388,0,0.106,170.16,4,0.221,0,0.075,0.45,1,0.44141,194.42068,Energetic
37i9dQZF1DWX83CujKHHOn,Spotify,Alone Again,4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,0.0945,0.601,207905,0.724,0.00000168,6,0.12,-4.856,1,0.0486,102.061,4,0.508,0.219,0.408,0.851,0.997,0.24531,193.90404,Sad
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,0MjT9xQqJrQlNrkWKZgFbQ,I'm Alright,0.191,0.676,199040,0.733,0,0,0.192,-7.745,1,0.0294,98.234,3,0.591,0.823,0.767,0.349,0.389,0,184.52316,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,6zf6b2S8E2L3Z2iYiDFQfs,Brightest Lights (feat. POLIÇA),0.323,0.698,412800,0.641,0.826,5,0.114,-11.253,0,0.0397,125.012,4,0.262,0.219,0.131,0.976,1,0,406.49432,Chill
37i9dQZF1DX6xZZEgC9Ubl,Spotify,tear drop,5psEZhQu6lukjhavJo4AbC,SO DONE,0.232,0.719,126521,0.598,0,9,0.115,-6.254,1,0.077,142.592,4,0.303,0,0.124,0.454,1,0.24172,120.07039,Sad
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,4ka1FkKAMde6dQAFFMXKac,i hope ur miserable until ur dead,0.0273,0.706,177583,0.544,0,2,0.087,-7.275,1,0.0306,115.935,4,0.477,0.536,0.628,0.794,0.994,0,175.09587,Angry
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,5FmvaZGd6fulojSToozLRD,ONE BEER (feat. Lauren Alaina & Devin Dawson),0.564,0.516,173173,0.745,0,2,0.275,-8.352,1,0.0774,186.006,3,0.826,0.497,0.648,0.539,0.73,0.17977,153.4839,Energetic
37i9dQZF1DWSf2RDTDayIx,Spotify,Happy Beats,2iL0W5qi0ivZ9WRXbZ74cS,We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,0.248,0.66,217000,0.733,0.00000896,0,0.17,-4.619,1,0.0359,119.933,4,0.304,0.723,0.719,0.773,0.823,0.49406,210.23927,Happy
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,4oHR6G7xfAqn0fL63QREbF,Falling Fire,0.438,0.623,208577,0.657,0.109,4,0.0931,-8.285,1,0.0516,127.036,4,0.0776,0,0.232,0.598,1,0.16245,201.12544,Chill
37i9dQZF1DWW2hj3ZtMbuO,Spotify,sad girl starter pack,1NZs6n6hl8UuMaX0UC0YTz,Brooklyn Baby,0.542,0.404,351640,0.664,0.00402,1,0.11,-6.698,1,0.0407,107.747,4,0.0949,0.609,0.656,0.207,0.941,0.18576,341.33334,Sad
37i9dQZF1DX0vHZ8elq0UK,Spotify,Energy Booster: Pop,0mV43B6pJWRjcM5TmzNe6d,EveryTime I Cry,0.181,0.727,177856,0.832,0,9,0.0615,-4.327,0,0.0366,127.035,4,0.213,0.196,0.28,0.647,1,0.22082,173.366,Energetic
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,5HGibWoxnkYSkl6mHmAlOE,That's My Kind Of Night,0.0571,0.661,190187,0.751,0,7,0.105,-2.909,1,0.0481,109.995,4,0.875,0,0.226,0.596,0.997,1.05492,186.26466,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,0.0285,0.319,230227,0.739,0,0,0.111,-5.74,1,0.272,194.169,4,0.449,0.183,0.337,0.044,1,0,215.78304,Angry
